"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Standard Error
	"Montana"	"30"	"2011"	"2011"	"Oct., 2011"	"2011/10"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Nov., 2011"	"2011/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2011"	"2011"	"Dec., 2011"	"2011/12"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Jan., 2012"	"2012/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Feb., 2012"	"2012/02"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Mar., 2012"	"2012/03"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Apr., 2012"	"2012/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"May, 2012"	"2012/05"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Jun., 2012"	"2012/06"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Jul., 2012"	"2012/07"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Aug., 2012"	"2012/08"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Sep., 2012"	"2012/09"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Oct., 2012"	"2012/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Nov., 2012"	"2012/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2012"	"2012"	"Dec., 2012"	"2012/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Jan., 2013"	"2013/01"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Feb., 2013"	"2013/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Mar., 2013"	"2013/03"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"May, 2013"	"2013/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Jun., 2013"	"2013/06"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Jul., 2013"	"2013/07"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Aug., 2013"	"2013/08"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Sep., 2013"	"2013/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Oct., 2013"	"2013/10"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Nov., 2013"	"2013/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2013"	"2013"	"Dec., 2013"	"2013/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Jan., 2014"	"2014/01"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Mar., 2014"	"2014/03"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Apr., 2014"	"2014/04"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"May, 2014"	"2014/05"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Jun., 2014"	"2014/06"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Jul., 2014"	"2014/07"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Aug., 2014"	"2014/08"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Sep., 2014"	"2014/09"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Oct., 2014"	"2014/10"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Nov., 2014"	"2014/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2014"	"2014"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Mar., 2015"	"2015/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"May, 2015"	"2015/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Jun., 2015"	"2015/06"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Jul., 2015"	"2015/07"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Aug., 2015"	"2015/08"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Sep., 2015"	"2015/09"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Nov., 2015"	"2015/11"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2015"	"2015"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Feb., 2016"	"2016/02"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Apr., 2016"	"2016/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Jun., 2016"	"2016/06"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Jul., 2016"	"2016/07"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Aug., 2016"	"2016/08"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Sep., 2016"	"2016/09"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Montana"	"30"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Jan., 2009"	"2009/01"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Feb., 2009"	"2009/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Mar., 2009"	"2009/03"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"May, 2009"	"2009/05"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Jun., 2009"	"2009/06"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Jul., 2009"	"2009/07"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Aug., 2009"	"2009/08"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Sep., 2009"	"2009/09"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Oct., 2009"	"2009/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2009"	"2009"	"Dec., 2009"	"2009/12"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Apr., 2010"	"2010/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"May, 2010"	"2010/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Jun., 2010"	"2010/06"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Jul., 2010"	"2010/07"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Aug., 2010"	"2010/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Oct., 2010"	"2010/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Nov., 2010"	"2010/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2010"	"2010"	"Dec., 2010"	"2010/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Feb., 2011"	"2011/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Mar., 2011"	"2011/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Apr., 2011"	"2011/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"May, 2011"	"2011/05"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Jun., 2011"	"2011/06"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Jul., 2011"	"2011/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Aug., 2011"	"2011/08"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Sep., 2011"	"2011/09"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Oct., 2011"	"2011/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Jan., 2012"	"2012/01"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Feb., 2012"	"2012/02"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Mar., 2012"	"2012/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Apr., 2012"	"2012/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Jun., 2012"	"2012/06"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Jul., 2012"	"2012/07"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Aug., 2012"	"2012/08"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Sep., 2012"	"2012/09"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Oct., 2012"	"2012/10"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Nov., 2012"	"2012/11"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2012"	"2012"	"Dec., 2012"	"2012/12"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Jan., 2013"	"2013/01"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Feb., 2013"	"2013/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Apr., 2013"	"2013/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"May, 2013"	"2013/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Jun., 2013"	"2013/06"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Jul., 2013"	"2013/07"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Aug., 2013"	"2013/08"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Sep., 2013"	"2013/09"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Oct., 2013"	"2013/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Nov., 2013"	"2013/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2013"	"2013"	"Dec., 2013"	"2013/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Jan., 2014"	"2014/01"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Feb., 2014"	"2014/02"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Mar., 2014"	"2014/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Apr., 2014"	"2014/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"May, 2014"	"2014/05"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Jun., 2014"	"2014/06"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Jul., 2014"	"2014/07"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Aug., 2014"	"2014/08"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Sep., 2014"	"2014/09"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Oct., 2014"	"2014/10"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Nov., 2014"	"2014/11"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2014"	"2014"	"Dec., 2014"	"2014/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Jan., 2015"	"2015/01"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Mar., 2015"	"2015/03"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Apr., 2015"	"2015/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"May, 2015"	"2015/05"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Jun., 2015"	"2015/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Jul., 2015"	"2015/07"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Aug., 2015"	"2015/08"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Sep., 2015"	"2015/09"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Oct., 2015"	"2015/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Nov., 2015"	"2015/11"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2015"	"2015"	"Dec., 2015"	"2015/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"May, 2016"	"2016/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Jun., 2016"	"2016/06"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Aug., 2016"	"2016/08"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Sep., 2016"	"2016/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Oct., 2016"	"2016/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Nov., 2016"	"2016/11"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2016"	"2016"	"Dec., 2016"	"2016/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nevada"	"32"	"2009"	"2009"	"Jan., 2009"	"2009/01"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nevada"	"32"	"2009"	"2009"	"Feb., 2009"	"2009/02"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nevada"	"32"	"2009"	"2009"	"Mar., 2009"	"2009/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nevada"	"32"	"2009"	"2009"	"Apr., 2009"	"2009/04"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Nevada"	"32"	"2009"	"2009"	"May, 2009"	"2009/05"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
